bmrb_id,str_path,status,n_points,record_type,out_txt,name,inchi,inchikey,smiles
bmse011851,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011851/bmse011851.str,no_1H_data_found,0,,,"3-[2-(methylamino)ethyl]-1,3-benzoxazol-2-one",,,
bmse011852,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011852/bmse011852.str,no_1H_data_found,0,,,(2S)-2-amino-3-(2-fluorophenyl)-2-methylpropan-1-ol,,,
bmse011853,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011853/bmse011853.str,no_1H_data_found,0,,,4-(aminomethyl)-2-cyclopropyl-1H-pyrimidin-6-one,,,
bmse011854,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011854/bmse011854.str,no_1H_data_found,0,,,"N,1-dimethylcyclohexane-1-carboxamide",,,
bmse011855,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011855/bmse011855.str,no_1H_data_found,0,,,(1R)-1-(4-methoxyphenyl)propan-1-amine,,,
bmse011856,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011856/bmse011856.str,no_1H_data_found,0,,,"1-acetyl-N-propan-2-yl-2,3-dihydroindole-5-sulfonamide",,,
bmse011857,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011857/bmse011857.str,no_1H_data_found,0,,,"(1S)-1-(aminomethyl)-2,2-dimethylcyclopentan-1-ol",,,
bmse011858,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011858/bmse011858.str,no_1H_data_found,0,,,"1,1-dioxo-2,3-dihydro-1lambda6,2,3-benzothiadiazin-4-one",,,
bmse011859,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011859/bmse011859.str,no_1H_data_found,0,,,EU-OPENSCREEN Compound 102561,,,
bmse011860,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011860/bmse011860.str,no_1H_data_found,0,,,4-cyclopentylsulfonylaniline,,,
bmse011861,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011861/bmse011861.str,no_1H_data_found,0,,,3-amino-5-methyl-1H-pyrazole-4-carbonitrile,,,
bmse011862,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011862/bmse011862.str,no_1H_data_found,0,,,1-hydroxycyclohexane-1-carboxamide,,,
bmse011863,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011863/bmse011863.str,no_1H_data_found,0,,,"(5S,6S)-5-amino-6-methylpiperidin-2-one",,,
bmse011864,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011864/bmse011864.str,no_1H_data_found,0,,,1-[(dimethylsulfamoylamino)methyl]-2-methylbenzene,,,
bmse011865,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011865/bmse011865.str,no_1H_data_found,0,,,N-propyl-1H-indole-2-carboxamide,,,
bmse011866,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011866/bmse011866.str,no_1H_data_found,0,,,N-(3-fluorophenyl)pyridine-2-carboxamide,,,
bmse011867,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011867/bmse011867.str,no_1H_data_found,0,,,"N-methyl-4,5,6,7-tetrahydro-1-benzothiophene-2-carboxamide",,,
bmse011868,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011868/bmse011868.str,no_1H_data_found,0,,,"N-(2-methyl-1,3-benzoxazol-5-yl)butanamide",,,
bmse011869,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011869/bmse011869.str,no_1H_data_found,0,,,4-[(3S)-3-aminobutyl]phenol,,,
bmse011870,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011870/bmse011870.str,no_1H_data_found,0,,,"2-methyl-N-[(6S)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridin-6-yl]-1,3-thiazole-4-carboxamide",,,
bmse011871,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011871/bmse011871.str,no_1H_data_found,0,,,1-[(2-methoxyphenyl)methyl]piperazine,,,
bmse011872,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011872/bmse011872.str,no_1H_data_found,0,,,"(6-chloro-3,4-dihydro-2H-1,5-benzodioxepin-8-yl)methanamine",,,
bmse011873,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011873/bmse011873.str,no_1H_data_found,0,,,2-phenylbenzamide,,,
bmse011874,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011874/bmse011874.str,no_1H_data_found,0,,,1H-indole,,,
bmse011875,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011875/bmse011875.str,no_1H_data_found,0,,,2-amino-4-tert-butylphenol,,,
bmse011876,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011876/bmse011876.str,no_1H_data_found,0,,,2-(methoxymethyl)pyrimidin-4-amine,,,
bmse011877,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011877/bmse011877.str,no_1H_data_found,0,,,"3-methyl-1,2-oxazole-4-carboxamide",,,
bmse011878,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011878/bmse011878.str,no_1H_data_found,0,,,1-(4-chloro-1H-pyrrol-2-yl)-N-methylmethanamine,,,
bmse011879,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011879/bmse011879.str,no_1H_data_found,0,,,"5-[(2-methylphenyl)methylsulfanyl]-1,3,4-thiadiazol-2-amine",,,
bmse011880,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011880/bmse011880.str,no_1H_data_found,0,,,"3-[(4-fluorophenyl)methyl]-5,5-dimethylimidazolidine-2,4-dione",,,
bmse011881,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011881/bmse011881.str,no_1H_data_found,0,,,"1-ethyl-2,5-dimethyl-N-propan-2-ylpyrrole-3-carboxamide",,,
bmse011882,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011882/bmse011882.str,no_1H_data_found,0,,,"N-[(2S)-5-ethoxy-2-methyl-2,3-dihydro-1-benzofuran-6-yl]acetamide",,,
bmse011883,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011883/bmse011883.str,no_1H_data_found,0,,,"N'-methyl-N'-phenylethane-1,2-diamine",,,
bmse011884,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011884/bmse011884.str,no_1H_data_found,0,,,"1,3-benzodioxole-5-carboxamide",,,
bmse011885,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011885/bmse011885.str,no_1H_data_found,0,,,"N-[(4R)-3,4-dihydro-2H-thiochromen-4-yl]acetamide",,,
bmse011886,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011886/bmse011886.str,no_1H_data_found,0,,,"N-(5-chloro-2,4-dimethoxyphenyl)acetamide",,,
bmse011887,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011887/bmse011887.str,no_1H_data_found,0,,,2-(3-aminopyrazol-1-yl)acetamide,,,
bmse011888,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011888/bmse011888.str,no_1H_data_found,0,,,"N,5-dimethyl-1,3,4-thiadiazol-2-amine",,,
bmse011889,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011889/bmse011889.str,no_1H_data_found,0,,,"N'-phenylethane-1,2-diamine",,,
bmse011890,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011890/bmse011890.str,no_1H_data_found,0,,,furan-2-ylmethylurea,,,
bmse011891,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011891/bmse011891.str,no_1H_data_found,0,,,N-ethyl-3-methylpyrazin-2-amine,,,
bmse011892,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011892/bmse011892.str,no_1H_data_found,0,,,(2R)-2-hydroxy-N-(pyridin-2-ylmethyl)propanamide,,,
bmse011893,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011893/bmse011893.str,no_1H_data_found,0,,,"N-[(4-fluorophenyl)methyl]-2,2-dimethylpropanamide",,,
bmse011894,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011894/bmse011894.str,no_1H_data_found,0,,,N-(2-ethoxypyridin-3-yl)pyrrolidine-1-carboxamide,,,
bmse011895,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011895/bmse011895.str,no_1H_data_found,0,,,"N-(1,3-dimethylpyrazolo[3,4-b]pyridin-5-yl)butanamide",,,
bmse011896,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011896/bmse011896.str,no_1H_data_found,0,,,N-ethyl-6-methoxy-1H-indole-2-carboxamide,,,
bmse011897,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011897/bmse011897.str,no_1H_data_found,0,,,N-methyl-1H-pyrazole-4-sulfonamide,,,
bmse011898,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011898/bmse011898.str,no_1H_data_found,0,,,(S)-cyclobutyl-(4-fluorophenyl)methanamine,,,
bmse011899,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011899/bmse011899.str,no_1H_data_found,0,,,2-azaspiro[4.4]nonan-3-one,,,
bmse011900,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011900/bmse011900.str,no_1H_data_found,0,,,"(5R)-5-(furan-2-yl)-5-methylimidazolidine-2,4-dione",,,
bmse011901,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011901/bmse011901.str,no_1H_data_found,0,,,"[(2S)-5-ethoxy-2-methyl-2,3-dihydro-1-benzofuran-6-yl]methanamine",,,
bmse011902,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011902/bmse011902.str,no_1H_data_found,0,,,(3R)-N-phenylpyrrolidin-3-amine,,,
bmse011903,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011903/bmse011903.str,no_1H_data_found,0,,,N-methyl-1-(5-methylthiophen-2-yl)methanamine,,,
bmse011904,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011904/bmse011904.str,no_1H_data_found,0,,,"N'-(3,5-dichloropyridin-2-yl)ethane-1,2-diamine",,,
bmse011905,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011905/bmse011905.str,no_1H_data_found,0,,,"[1-(2,2,2-trifluoroethyl)imidazol-2-yl]methanamine",,,
bmse011906,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011906/bmse011906.str,no_1H_data_found,0,,,"[(2S)-1-(2,3-dihydroindol-1-yl)-1-oxopropan-2-yl]urea",,,
bmse011907,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011907/bmse011907.str,no_1H_data_found,0,,,5-fluoro-N-methyl-1-benzothiophene-2-carboxamide,,,
bmse011908,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011908/bmse011908.str,no_1H_data_found,0,,,N-ethyl-2-(6-methyl-1-benzofuran-3-yl)acetamide,,,
bmse011909,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011909/bmse011909.str,no_1H_data_found,0,,,5-hydroxy-2-methyl-1H-pyridin-4-one,,,
bmse011910,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011910/bmse011910.str,no_1H_data_found,0,,,"5-(methoxymethyl)-1,3,4-thiadiazol-2-amine",,,
bmse011911,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011911/bmse011911.str,no_1H_data_found,0,,,1-methylpyrrole-2-carboxamide,,,
bmse011912,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011912/bmse011912.str,no_1H_data_found,0,,,5-amino-2-methylpyridazin-3-one,,,
bmse011913,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011913/bmse011913.str,no_1H_data_found,0,,,6-aminopyridine-2-carboxamide,,,
bmse011914,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011914/bmse011914.str,no_1H_data_found,0,,,"3-methyl-1H-pyrimidine-2,4-dione",,,
bmse011915,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011915/bmse011915.str,no_1H_data_found,0,,,"(1R,2S,3S,6S,7R)-4-azatricyclo[4.2.1.03,7]nonan-2-ol",,,
bmse011916,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011916/bmse011916.str,no_1H_data_found,0,,,"2-amino-N-(1,3-thiazol-2-yl)acetamide",,,
bmse011917,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011917/bmse011917.str,no_1H_data_found,0,,,2-(methylaminomethyl)-3H-quinazolin-4-one,,,
bmse011918,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011918/bmse011918.str,no_1H_data_found,0,,,2-amino-N-(furan-2-ylmethyl)acetamide,,,
bmse011919,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011919/bmse011919.str,no_1H_data_found,0,,,"2-(1H-1,2,4-triazol-5-ylsulfanyl)acetamide",,,
bmse011920,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011920/bmse011920.str,no_1H_data_found,0,,,1-(2-aminoethyl)-3-phenylurea,,,
bmse011921,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011921/bmse011921.str,no_1H_data_found,0,,,(sulfamoylamino)methylbenzene,,,
bmse011922,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011922/bmse011922.str,no_1H_data_found,0,,,"(2S)-N-methyl-2,3-dihydro-1H-indole-2-carboxamide",,,
bmse011923,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011923/bmse011923.str,no_1H_data_found,0,,,"4-phenyl-1,2,3,6-tetrahydropyridine",,,
bmse011924,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011924/bmse011924.str,no_1H_data_found,0,,,N-propyl-1H-benzimidazol-2-amine,,,
bmse011925,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011925/bmse011925.str,no_1H_data_found,0,,,N-pyridin-3-ylmethanesulfonamide,,,
bmse011926,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011926/bmse011926.str,no_1H_data_found,0,,,3-amino-N-cyclopropylbenzamide,,,
bmse011927,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011927/bmse011927.str,no_1H_data_found,0,,,N-[(2-chlorophenyl)methyl]ethanamine,,,
bmse011928,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011928/bmse011928.str,no_1H_data_found,0,,,1H-indole-2-carboxamide,,,
bmse011929,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011929/bmse011929.str,no_1H_data_found,0,,,N-cyclohexyl-3-methylbutanamide,,,
bmse011930,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011930/bmse011930.str,no_1H_data_found,0,,,N-(2-fluorophenyl)-2-methoxyacetamide,,,
bmse011931,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011931/bmse011931.str,no_1H_data_found,0,,,N-(2-methylbutan-2-yl)cyclopropanecarboxamide,,,
bmse011932,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011932/bmse011932.str,no_1H_data_found,0,,,5-chloro-2-hydroxybenzamide,,,
bmse011933,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011933/bmse011933.str,no_1H_data_found,0,,,"(1R,9R)-9,10-dimethyl-8-oxa-10,12-diazatricyclo[7.3.1.02,7]trideca-2,4,6-trien-11-one",,,
bmse011934,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011934/bmse011934.str,no_1H_data_found,0,,,"1-[(3R)-1,1-dioxothiolan-3-yl]-3-[(4-fluorophenyl)methyl]urea",,,
bmse011935,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011935/bmse011935.str,no_1H_data_found,0,,,"(5S,7S)-5,7-dimethyl-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine",,,
bmse011936,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011936/bmse011936.str,no_1H_data_found,0,,,"1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]-3-ethyl-1-methylurea",,,
bmse011937,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011937/bmse011937.str,no_1H_data_found,0,,,(2R)-N-(methylcarbamoyl)-2-piperidin-1-ylpropanamide,,,
bmse011938,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011938/bmse011938.str,no_1H_data_found,0,,,"2-(furan-2-yl)-N-methyl-1,3-thiazole-5-carboxamide",,,
bmse011939,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011939/bmse011939.str,no_1H_data_found,0,,,"5-methyl-N-(1,3-thiazol-2-ylmethyl)-1H-pyrazole-3-carboxamide",,,
bmse011940,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011940/bmse011940.str,no_1H_data_found,0,,,"(2R)-N-phenyl-1,4-dioxane-2-carboxamide",,,
bmse011941,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011941/bmse011941.str,no_1H_data_found,0,,,[2-[(dimethylamino)methyl]phenyl]methanamine,,,
bmse011942,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011942/bmse011942.str,no_1H_data_found,0,,,N-[4-(aminomethyl)phenyl]furan-2-carboxamide,,,
bmse011943,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011943/bmse011943.str,no_1H_data_found,0,,,4-[2-(methylamino)ethyl]benzonitrile,,,
bmse011944,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011944/bmse011944.str,no_1H_data_found,0,,,N-ethyl-2-hydroxybenzamide,,,
bmse011945,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011945/bmse011945.str,no_1H_data_found,0,,,"(5S)-2-methyl-4,5,6,7-tetrahydro-3H-benzimidazol-5-amine",,,
bmse011946,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011946/bmse011946.str,no_1H_data_found,0,,,2-(methanesulfonamido)benzamide,,,
bmse011947,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011947/bmse011947.str,no_1H_data_found,0,,,N-[(2S)-butan-2-yl]thiophene-2-sulfonamide,,,
bmse011948,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011948/bmse011948.str,no_1H_data_found,0,,,5-methylfuran-2-carboxamide,,,
bmse011949,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011949/bmse011949.str,no_1H_data_found,0,,,3-phenylpropanoic acid,,,
bmse011950,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011950/bmse011950.str,no_1H_data_found,0,,,1H-indol-4-amine,,,
bmse011951,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011951/bmse011951.str,no_1H_data_found,0,,,"2,3-dihydroisoindol-1-one",,,
bmse011952,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011952/bmse011952.str,no_1H_data_found,0,,,"5-propan-2-yl-1H-1,2,4-triazol-3-amine",,,
bmse011953,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011953/bmse011953.str,no_1H_data_found,0,,,N-cyclohexylpyridin-2-amine,,,
bmse011954,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011954/bmse011954.str,no_1H_data_found,0,,,3-fluoro-N-(pyridin-3-ylmethyl)benzenesulfonamide,,,
bmse011955,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011955/bmse011955.str,no_1H_data_found,0,,,"N-[(4-fluorophenyl)methyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",,,
bmse011956,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011956/bmse011956.str,no_1H_data_found,0,,,N-(3-acetamidophenyl)-5-methylfuran-2-carboxamide,,,
bmse011957,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011957/bmse011957.str,no_1H_data_found,0,,,4-(aminomethyl)phenol,,,
bmse011958,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011958/bmse011958.str,no_1H_data_found,0,,,2-propoxyaniline,,,
bmse011959,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011959/bmse011959.str,no_1H_data_found,0,,,piperidine-4-carboxamide,,,
bmse011960,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011960/bmse011960.str,no_1H_data_found,0,,,cyclohexylurea,,,
bmse011961,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011961/bmse011961.str,no_1H_data_found,0,,,3-ethoxy-4-hydroxybenzonitrile,,,
bmse011962,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011962/bmse011962.str,no_1H_data_found,0,,,5-phenylpyrimidin-4-amine,,,
bmse011963,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011963/bmse011963.str,no_1H_data_found,0,,,"1-(2-hydroxyphenyl)pyrrolidine-2,5-dione",,,
bmse011964,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011964/bmse011964.str,no_1H_data_found,0,,,"2-methyl-6,7-dihydro-1H-[1,4]dioxino[2,3-f]benzimidazole",,,
bmse011965,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011965/bmse011965.str,no_1H_data_found,0,,,2-hydroxybenzonitrile,,,
bmse011966,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011966/bmse011966.str,no_1H_data_found,0,,,(1R)-1-phenylpropan-1-amine,,,
bmse011967,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011967/bmse011967.str,no_1H_data_found,0,,,"5,6,7,8-tetrahydro-2H-cinnolin-3-one",,,
bmse011968,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011968/bmse011968.str,no_1H_data_found,0,,,"(3S)-3-amino-3,4-dihydro-1H-quinolin-2-one",,,
bmse011969,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011969/bmse011969.str,no_1H_data_found,0,,,"N-methyl-2,3-dihydro-1H-inden-2-amine",,,
bmse011970,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011970/bmse011970.str,no_1H_data_found,0,,,2-(5-fluoro-1H-indol-3-yl)ethanamine,,,
bmse011971,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011971/bmse011971.str,no_1H_data_found,0,,,(3-methoxyphenyl)urea,,,
bmse011972,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011972/bmse011972.str,no_1H_data_found,0,,,"N,2-dihydroxybenzamide",,,
bmse011973,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011973/bmse011973.str,no_1H_data_found,0,,,"2,3-dihydro-1H-isoindole",,,
bmse011974,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011974/bmse011974.str,no_1H_data_found,0,,,"(3aS,7aS)-3a,4,5,6,7,7a-hexahydroisoindole-1,3-dione",,,
bmse011975,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011975/bmse011975.str,no_1H_data_found,0,,,3-(aminomethyl)aniline,,,
bmse011976,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011976/bmse011976.str,no_1H_data_found,0,,,2-amino-4-chlorophenol,,,
bmse011977,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011977/bmse011977.str,no_1H_data_found,0,,,N-(3-hydroxyphenyl)acetamide,,,
